YEARMADERANGE,WALLTYPE,ROOFTYPE,BEDROOMS,NCOMBATH,NHAFBATH,PRKGPLC1,STOVENFUEL,OVENUSE,AMTMICRO,DEFROST,TOASTER,NUMMEAL,FUELFOOD,COFFEE,NUMFRIG,TYPERFR1,SIZRFRI1,AGERFRI1,NUMFREEZ,DWASHUSE,WASHLOAD,DRYRUSE,TVCOLOR,TVSIZE1,TVTYPE1,TVONWD1,TVONWE1,NUMPC,TIMEON1,TIMEON2,TIMEON3,INTERNET,WELLPUMP,AQUARIUM,STEREO,BATTOOLS,HEATROOM,MOISTURE,FUELH2O,ACROOMS,USECENAC,PROTHERMAC,NUMCFAN,USECFAN,TREESHAD,RECBATH,LIGHTS,SLDDRS,WINDOWS,ADQINSUL,USENG,USESOLAR,ELWARM,ELWATER,ELFOOD,EMPLOYHH,Householder_Race,EDUCATION,NHSLDMEM,MEANAGE,RETIREPY,MONEYPY,POVERTY150,TOTSQFT,TOTHSQFT,TOTCSQFT,KWH,WSF
1,2,6,4,2,0,0,1,16,1,0,0,10,1,0,1,3,3,12,1,0,7,2,3,2,1,12,8,1,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,23.5,0,22,3,1,0,0,1,1,1,1,7,2,69.5,1,52500,0,2520,720,0,8052,0.39
3,3,2,3,1,0,0,1,6,2,0,1,10,1,1,2,1,2,17,1,0,3,3,2,2,2,12,8,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,4,2,1,0,16,0,12,4,0,1,1,0,1,0,1,2,2,76.5,1,22500,0,4045,2880,0,7345,0.48
3,2,5,3,1,0,1,0,0,4,0,0,7,1,1,1,4,3,12,0,1,3,3,1,2,1,4,8,0,0,0,0,0,0,0,1,2,7,0,0,7,1,0,1,1,0,0,18.5,0,12,4,1,0,0,0,1,0,1,2,1,66,1,27500,0,1522,1239,989,4369,0.66
5,4,5,3,2,0,1,1,1,0,0,1,7,1,1,1,4,3,7,0,5,7,3,1,2,1,2,2,1,2,0,0,1,1,0,0,10,6,1,1,6,3,1,2,1,0,0,5,1,7,2,0,0,1,1,1,1,1,3,2,52,0,47500,0,1170,770,770,16140,0.37
1,1,5,3,2,1,1,0,9,2,1,0,10,0,0,2,3,4,2,0,8,7,3,1,3,2,4,4,2,5,1,0,1,0,0,0,6,7,0,0,7,1,1,1,2,0,0,16,0,30,2,1,0,1,0,0,1,1,5,4,20,0,130000,0,2614,1408,1886,7510,0.51
1,3,0,1,1,0,0,1,9,1,0,1,10,1,1,1,4,2,12,0,0,0,0,2,2,2,2,2,1,1,0,0,1,0,0,1,6,4,1,0,0,0,0,0,0,0,0,2.5,0,4,3,1,0,1,0,1,2,1,2,2,26.5,0,57500,0,735,735,0,2115,0.6
5,2,5,4,2,1,1,1,1,2,1,0,7,1,1,1,3,5,2,0,8,3,3,2,3,2,2,2,2,5,2,0,1,0,0,0,6,9,0,1,9,3,1,5,1,0,0,7.5,0,22,3,0,0,1,1,1,1,1,6,5,22,0,130000,0,4735,2246,2246,1891,0.45
2,5,1,4,2,0,0,0,1,1,0,1,7,0,1,1,3,4,3,0,0,3,3,1,3,2,1,2,0,0,0,0,0,1,0,0,2,6,0,0,6,3,0,2,1,1,0,5,1,12,4,1,0,1,0,0,1,1,7,2,71.5,1,32500,0,2223,2223,2223,13910,0.39
5,3,0,2,1,0,0,1,16,2,0,1,7,1,1,1,4,3,7,0,5,13,3,2,2,1,4,4,0,0,0,0,0,0,0,0,2,5,0,0,5,1,0,2,2,1,0,5,1,18,3,1,0,0,0,1,0,1,2,2,65,1,97500,0,1188,1188,1188,4296,0.51
6,2,5,4,2,1,1,1,6,4,0,1,7,1,1,1,2,5,2,1,2,3,3,5,3,2,8,12,2,2,2,0,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,1,7,4,1,0,0,0,1,1,4,7,6,43.83333333,0,72500,0,2377,1977,0,10557,0.6
6,2,5,3,2,0,1,1,6,2,0,0,7,1,0,1,3,4,12,0,5,3,3,1,2,2,8,12,1,8,0,0,1,0,0,0,2,7,0,0,7,3,0,5,3,0,0,23.5,0,12,3,1,0,0,0,1,1,1,2,2,42,0,62500,0,4751,2075,2075,9339,0.54
8,4,1,2,2,0,1,0,6,2,1,0,7,0,1,1,3,4,7,0,3,7,3,2,2,2,4,4,2,5,1,0,1,0,0,0,2,4,1,0,4,1,1,3,1,0,0,5,1,7,4,1,0,0,0,0,0,1,3,2,68,1,130000,0,1640,1240,1240,7580,0.47
6,3,5,3,1,1,0,1,6,1,1,1,5,1,1,2,3,4,7,1,5,7,3,5,3,2,4,4,3,5,2,1,1,1,0,1,6,6,1,1,0,0,0,4,3,0,0,15,0,12,4,0,0,0,1,1,1,1,6,3,43.33333333,0,110000,0,2419,1613,1613,9446,0.58
2,2,6,2,1,0,0,1,9,3,1,0,18,1,0,1,3,3,7,0,1,7,3,3,2,2,12,12,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,3,2,0,0,45,0,12,2,0,0,1,1,1,0,1,1,2,51,1,32500,0,884,707,530,20223,0.43
5,4,5,3,2,0,0,1,1,4,0,0,1,1,1,1,4,3,22,0,2,3,3,5,2,2,8,8,1,1,0,0,1,0,0,0,0,6,0,1,6,3,0,5,3,1,0,22.5,1,12,3,0,0,1,1,1,0,1,4,1,68,1,47500,0,2256,2256,2256,10126,0.42
4,3,5,4,2,0,0,0,16,4,0,1,7,0,1,2,4,4,7,0,0,0,0,6,2,2,12,12,1,5,0,0,1,0,0,1,0,8,0,1,0,0,0,2,2,1,0,8,0,12,2,1,0,1,1,0,1,1,5,6,36.66666667,1,2000,1,4662,4662,777,8176,0.54
3,1,5,3,2,0,1,0,6,2,1,0,10,0,1,1,1,3,7,0,8,7,3,4,2,2,8,4,3,2,2,1,1,0,0,0,0,7,0,0,7,1,0,2,2,0,0,13,1,12,3,1,0,0,0,0,1,1,2,4,21,0,110000,0,4859,2223,2223,10037,0.61
2,3,5,6,2,1,0,0,6,4,1,1,5,0,0,1,3,4,12,0,1,3,1,4,3,2,4,4,3,8,5,1,1,0,0,0,2,9,1,0,9,3,1,1,1,0,0,23.5,0,22,3,1,0,0,0,0,0,4,2,4,44.75,0,130000,0,3397,2265,2265,6570,0.5
6,3,5,5,2,0,1,1,3,3,0,0,7,1,0,1,3,4,7,0,8,7,3,1,3,2,4,8,2,10,10,0,1,0,0,1,2,10,0,0,10,3,0,5,3,0,0,7.5,0,18,4,1,0,1,0,1,2,1,2,4,17.75,0,42500,0,3600,3600,3600,18535,0.41
5,1,5,3,3,1,0,0,9,2,1,0,7,0,0,1,3,4,3,1,3,3,3,2,3,3,4,8,2,2,2,0,1,0,0,0,2,7,0,0,7,3,1,4,2,1,0,132.5,0,12,3,1,0,0,0,1,1,1,6,2,57,0,130000,0,3432,3432,3432,24912,0.41
8,4,0,3,2,0,0,1,16,2,0,0,10,1,1,1,3,4,2,0,3,3,3,3,2,2,4,4,2,10,1,0,1,0,0,0,2,4,0,1,4,2,1,4,2,0,0,34,1,7,4,0,0,1,1,1,1,1,5,2,15.5,0,42500,0,1257,1257,1257,9253,0.36
4,4,0,1,1,0,0,1,28,4,1,0,10,1,0,1,4,3,2,0,0,0,0,1,1,1,12,12,0,0,0,0,0,0,0,0,0,3,0,1,3,2,1,0,0,0,0,2.5,0,2,4,0,0,1,1,1,1,2,2,1,54,0,6250,1,642,642,642,3774,0.44
5,3,6,3,2,0,1,0,6,4,0,0,7,0,0,2,3,4,3,2,3,3,2,4,3,2,8,8,1,1,0,0,1,1,0,0,2,3,1,0,3,2,1,2,1,0,0,18.5,1,12,4,1,0,0,0,0,0,1,5,2,64.5,1,22500,0,2928,1139,1139,11902,0.5
6,3,5,4,2,1,0,1,9,3,1,0,7,0,1,1,4,3,12,1,3,3,3,2,3,2,1,1,2,10,2,0,1,0,0,0,6,7,0,0,7,1,1,2,2,0,0,5,0,22,3,1,0,0,0,1,0,1,6,5,28.4,0,62500,0,3031,3031,3031,18832,0.39
1,3,6,3,1,1,0,1,1,3,1,1,7,1,1,1,4,4,3,0,2,1,3,3,2,1,12,12,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,2,1,1,0,78.5,1,30,4,1,0,0,0,1,0,1,2,2,67.5,1,62500,0,3051,2457,414,3412,0.64
6,2,5,4,2,2,1,1,9,2,0,0,5,1,0,1,3,4,17,1,3,7,2,4,3,2,4,4,1,2,0,0,1,0,0,1,6,11,1,0,11,3,1,5,3,0,0,62.5,1,18,3,1,0,0,0,1,1,1,5,4,30.25,0,77500,0,4627,3859,3859,17984,0.52
5,2,5,2,2,0,0,0,9,3,1,0,7,0,1,1,4,3,3,0,2,3,3,2,3,2,4,4,1,1,0,0,1,0,0,0,2,4,0,1,4,1,1,0,0,0,0,43.5,1,22,2,1,0,0,1,0,1,1,7,1,43,0,130000,0,1411,1411,1411,9002,0.59
4,1,5,3,2,1,1,0,9,3,1,0,10,1,1,2,2,3,3,1,8,13,3,7,3,3,4,4,2,8,2,0,1,0,0,1,6,9,0,0,9,3,1,2,0,1,1,10,0,12,4,1,0,0,0,1,1,1,7,4,38.5,0,47500,0,3588,3102,2702,25993,0.43
5,4,5,3,2,0,1,1,1,1,0,1,1,1,0,1,1,4,7,0,0,3,3,3,2,1,8,8,3,2,1,1,1,0,0,0,6,5,0,1,5,3,0,7,3,1,0,20,1,7,4,0,0,1,1,1,2,1,5,1,59,0,62500,0,1587,1187,1187,14576,0.37
1,1,5,6,3,0,1,1,6,2,0,1,10,1,1,1,4,3,3,0,0,7,3,5,3,1,12,4,0,0,0,0,0,1,0,0,0,3,0,1,12,1,0,6,1,1,0,0,1,22,3,0,0,1,1,1,1,1,2,6,37.16666667,0,32500,1,4015,904,3615,19973,0.38
2,4,5,2,1,0,1,0,6,0,0,0,10,0,1,1,5,4,2,0,0,13,3,1,2,2,4,12,3,2,1,1,1,0,0,1,2,4,0,0,0,0,0,1,3,0,0,15.5,0,7,4,1,0,0,0,0,0,1,3,5,18.4,0,22500,1,1092,692,173,5869,0.35
2,4,6,2,1,0,1,1,6,2,1,0,7,1,1,2,3,5,3,0,3,3,3,4,3,2,4,4,1,1,0,0,1,1,0,1,2,5,0,1,5,3,0,3,2,1,1,13,0,12,3,0,0,1,1,1,1,1,2,2,49.5,0,130000,0,1508,1258,1258,14199,0.41
5,2,5,2,2,0,1,1,1,0,0,1,5,1,1,2,4,3,7,0,1,7,2,1,2,2,2,4,2,8,2,0,1,0,0,0,0,5,0,0,5,1,0,1,2,0,0,18.5,0,7,2,1,0,0,0,1,0,1,3,4,29.25,0,42500,0,836,586,586,5960,0.58
3,2,5,4,2,0,1,0,3,1,1,1,5,0,1,2,4,4,17,1,3,7,2,4,3,2,12,12,3,8,10,1,1,0,0,1,10,9,0,0,0,0,0,0,0,1,0,36.5,0,7,4,1,0,0,0,1,1,1,4,2,64.5,1,92500,0,2581,2331,0,13725,0.55
5,1,5,4,3,0,1,1,16,4,1,1,1,1,1,1,4,3,3,1,1,7,2,2,2,1,8,8,1,5,0,0,1,0,0,0,2,8,0,0,8,3,0,4,3,0,0,10.5,0,12,3,1,0,0,0,1,1,4,5,2,61.5,0,87500,0,2841,2441,2441,17751,0.53
1,3,6,5,2,0,0,1,9,3,0,0,10,1,1,1,4,4,7,1,0,7,3,3,3,2,2,1,1,2,0,0,1,0,0,0,2,8,0,1,0,0,0,3,3,1,0,10,0,22,3,0,0,1,1,1,1,1,2,3,38.66666667,0,32500,0,2676,1784,0,9981,0.7
3,1,5,3,2,0,1,0,1,4,1,0,10,0,1,1,3,4,3,0,1,13,3,4,2,2,2,2,0,0,0,0,0,0,0,0,2,7,0,0,7,3,1,5,3,1,0,12,0,18,4,1,0,0,0,0,1,1,2,6,29,0,27500,1,2496,2096,2096,13274,0.52
5,3,2,3,2,0,1,1,9,3,0,0,7,1,1,1,4,3,3,0,3,3,3,2,2,2,2,4,1,5,0,0,1,0,0,0,2,7,0,0,7,3,1,5,3,1,0,13,0,12,2,1,0,0,0,1,0,1,4,2,33.5,1,17500,1,1800,1400,1400,10997,0.5
4,1,0,2,2,0,0,1,6,3,0,1,7,1,1,1,4,4,12,0,3,3,3,3,2,1,4,12,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,3,1,1,0,8,1,7,3,1,0,0,0,1,0,1,2,2,76.5,1,12500,1,1056,1056,423,3530,0.67
4,3,3,3,2,0,0,1,16,4,0,1,10,1,1,1,4,3,2,0,2,3,3,4,1,1,2,2,1,2,0,0,1,1,0,1,6,8,0,1,8,3,0,4,3,1,0,2.5,1,12,3,0,0,1,1,1,0,1,3,1,84,1,52500,0,2448,2448,2448,14854,0.4
5,2,6,2,2,0,1,1,6,3,0,1,5,1,1,1,4,3,22,1,3,3,3,2,1,2,4,4,1,1,0,0,1,0,0,1,0,6,1,0,6,1,0,1,2,0,0,25,1,0,4,1,0,0,0,1,0,1,2,2,80,1,47500,0,1575,1175,1175,3284,0.55
5,3,6,5,2,1,1,0,6,4,1,1,7,0,1,2,5,3,7,1,3,3,2,4,2,1,12,12,2,1,1,0,0,0,0,1,10,12,1,0,12,1,1,5,3,0,0,59.5,1,22,3,1,0,1,0,0,0,1,2,2,50.5,1,52500,0,3144,2744,2744,6018,0.56
1,1,6,4,2,1,0,1,9,2,1,1,7,1,1,1,3,4,12,0,3,3,3,1,3,2,1,2,3,1,1,1,1,0,0,0,6,8,0,0,0,0,0,2,3,0,0,28.5,0,12,3,1,0,0,0,1,1,1,5,2,33.5,0,110000,0,2965,1977,247,3511,0.56
6,3,6,3,2,1,1,0,6,2,1,0,18,0,0,1,4,2,17,1,3,13,3,3,1,1,4,4,1,5,0,0,1,0,0,1,6,7,1,0,7,3,0,4,1,0,0,0,0,12,4,0,0,1,0,0,0,1,2,2,79.5,1,17500,1,4173,2634,2634,14949,0.45
1,5,6,3,2,0,1,0,6,2,0,0,10,0,1,1,4,3,3,0,0,3,3,5,1,1,4,8,2,1,1,0,0,0,0,1,0,3,0,0,0,0,0,5,2,1,0,34,0,22,2,1,0,1,0,1,1,1,2,3,49.66666667,1,47500,0,3194,1262,421,8469,0.46
8,2,6,4,3,0,1,1,9,4,1,0,7,1,1,1,3,4,2,0,5,7,3,1,3,4,2,4,3,10,10,2,1,0,0,0,10,8,1,0,8,3,0,2,1,0,0,109.5,0,0,4,1,0,1,0,1,1,1,6,5,15.6,1,130000,0,3704,2804,2804,15063,0.61
1,2,5,1,1,0,0,0,1,3,0,1,10,0,1,1,1,3,3,1,0,3,0,2,2,1,4,2,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,2.5,0,7,3,1,0,0,0,0,0,1,1,2,56,0,8750,1,524,524,175,3673,0.56
5,1,2,4,1,2,1,1,0,3,1,1,7,1,1,1,3,4,12,0,2,1,2,4,2,1,2,8,2,2,1,0,1,0,0,0,2,4,1,0,4,1,1,5,3,0,0,18,1,12,3,1,0,0,0,1,1,1,5,4,19.25,0,42500,0,1976,494,494,6098,0.62
4,1,0,2,1,0,0,1,9,2,0,0,7,1,1,1,4,3,12,0,8,7,3,2,3,2,8,12,1,1,0,0,1,0,0,1,2,4,0,1,0,0,0,2,1,0,0,21,0,4,2,0,0,1,1,1,1,1,3,2,25,0,87500,0,787,787,197,3551,0.49
3,4,2,1,1,0,0,0,3,2,1,1,5,0,0,1,3,5,12,0,0,0,0,2,3,2,4,4,1,1,0,0,1,0,0,0,2,2,0,0,0,0,0,1,0,0,0,183.5,0,7,4,1,0,1,0,0,1,1,3,2,29.5,0,52500,0,747,373,187,2853,0.37
2,2,5,4,3,0,1,1,16,4,0,1,7,1,1,1,3,4,3,0,3,7,2,1,3,2,4,4,3,2,2,2,1,0,0,0,10,0,0,0,0,0,0,1,3,1,1,28.5,1,18,3,1,0,0,0,1,1,1,6,4,42,0,110000,0,2769,0,0,8215,0.41
6,5,5,2,2,0,1,1,6,1,0,0,5,1,1,1,4,3,12,0,0,7,3,3,2,1,4,12,1,1,0,0,1,0,0,0,0,5,0,1,5,3,0,3,3,1,0,7.5,0,4,4,0,0,1,1,1,1,2,4,2,42.5,0,42500,0,1400,1150,1150,10819,0.39
7,3,5,5,3,1,1,0,9,4,1,1,18,0,1,2,3,5,7,0,8,3,3,3,3,2,8,8,1,5,0,0,1,1,0,1,2,11,0,0,11,3,0,0,0,0,0,10,1,22,4,0,0,1,0,1,0,1,5,5,19.4,0,130000,0,4898,3134,3134,12878,0.49
2,2,6,2,2,0,0,1,6,4,0,0,7,1,1,1,3,3,7,0,5,7,3,3,3,2,4,8,0,0,0,0,0,1,0,0,2,4,0,0,4,1,1,2,2,1,0,2.5,0,12,2,1,0,1,0,1,0,1,2,2,71,1,27500,0,1998,1998,1998,6425,0.58
4,1,5,3,2,0,1,1,3,4,1,0,7,1,1,3,3,4,7,1,2,7,3,7,3,2,4,4,2,2,1,0,1,0,0,1,10,6,0,1,6,2,0,4,2,1,0,0,1,12,4,0,0,1,1,1,0,1,6,2,56.5,1,110000,0,3354,2954,2954,16695,0.48
5,1,2,2,3,0,1,1,1,2,1,1,1,1,1,1,3,3,7,0,1,1,3,3,3,2,4,4,1,1,0,0,1,0,0,0,0,6,0,0,6,3,1,3,1,1,0,13,1,12,3,1,0,0,0,1,0,1,3,2,86,1,110000,0,2685,2285,2285,8791,0.59
5,2,5,2,2,0,1,1,6,3,0,0,10,1,1,1,4,3,7,0,3,7,3,2,2,1,2,4,1,2,0,0,1,0,0,0,2,3,0,1,3,2,0,2,2,1,1,10.5,0,7,3,0,0,1,1,1,2,1,2,1,57,0,27500,0,1478,1228,1228,13555,0.41
5,1,6,5,3,1,1,1,6,3,1,0,10,1,1,1,4,3,22,1,0,7,3,2,3,2,4,4,0,0,0,0,0,1,0,0,0,10,0,1,10,2,0,0,0,0,0,5,0,22,4,0,0,0,1,1,0,1,2,2,64,0,82500,0,4544,4144,4144,10871,0.57
1,3,6,3,1,1,0,1,6,2,1,0,7,1,0,1,4,3,12,1,0,3,2,1,3,2,4,4,0,0,0,0,0,1,0,0,2,6,0,1,0,0,0,1,1,0,0,2.5,0,12,3,0,0,0,1,1,0,1,5,2,34.5,0,42500,0,2250,2250,0,7841,0.54
3,1,5,3,2,0,0,0,16,2,0,0,10,0,0,1,4,3,2,0,0,3,3,3,2,1,8,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,1,0,0,0,0,18,3,1,0,0,0,0,0,2,2,3,42.33333333,0,2000,1,1785,1785,0,14173,0.49
8,2,5,3,2,0,1,1,6,3,0,1,5,1,1,1,3,4,7,0,2,1,3,2,2,1,4,8,1,2,0,0,1,1,0,0,2,6,0,1,6,3,0,1,1,0,0,2.5,0,12,4,0,0,1,1,1,2,1,2,1,65,1,17500,0,1590,1340,1340,13142,0.4
4,3,6,4,1,0,0,1,6,4,1,1,3,1,0,4,4,3,7,0,1,0,0,4,2,1,8,8,4,8,5,5,1,0,0,1,0,6,0,1,0,0,0,0,0,0,0,13,0,7,4,0,0,1,1,1,2,1,3,4,19.75,0,3750,1,1023,1023,171,3602,0.6
6,3,6,3,2,0,0,1,1,3,0,1,5,1,1,1,3,3,12,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,6,1,0,1,1,0,0,2.5,0,12,3,0,0,1,1,1,0,2,0,2,77,1,22500,0,1566,1566,1566,8828,0.43
2,4,5,3,1,1,1,0,6,1,0,1,3,0,0,2,3,4,17,0,0,1,3,2,3,2,4,2,1,1,0,0,1,0,0,1,0,6,1,0,0,0,0,1,1,1,0,21,1,12,3,1,0,1,0,0,0,4,2,2,69,1,42500,0,2262,1862,0,4852,0.39
7,3,5,3,2,1,1,1,9,2,1,0,7,1,1,2,3,4,2,1,8,7,3,3,3,2,4,4,1,5,0,0,1,0,0,1,6,8,0,0,8,3,0,5,1,0,0,23.5,1,7,4,1,0,0,0,1,2,1,5,4,26.25,0,42500,0,5077,4677,4677,14882,0.56
2,3,5,3,1,0,1,0,6,2,1,0,3,0,1,1,4,4,7,0,1,3,2,1,2,1,4,12,1,2,0,0,1,0,0,0,6,5,0,0,5,1,1,3,3,1,0,17,0,7,3,1,0,0,0,0,1,1,4,1,38,0,12500,1,902,652,652,3492,0.58
4,2,3,2,2,0,0,1,1,3,1,0,5,1,1,2,4,3,12,0,1,3,3,3,3,2,4,4,1,8,0,0,1,0,0,0,2,7,0,1,7,3,0,6,3,1,0,26.5,0,12,4,0,0,1,1,1,0,1,5,1,58,0,130000,0,2132,2132,2132,18146,0.38
3,3,5,3,1,0,0,1,6,3,1,0,10,1,1,1,1,3,7,1,8,16,3,5,2,2,2,4,2,2,1,0,1,0,1,0,2,6,0,0,6,2,0,2,2,0,0,7.5,1,18,3,1,0,0,0,1,1,1,3,4,22.5,0,72500,0,4620,4620,3080,14903,0.61
2,4,3,3,2,0,1,0,6,4,1,1,7,1,1,1,3,4,2,0,3,3,3,1,3,2,2,2,2,5,2,0,1,0,0,1,0,7,0,0,7,1,0,0,0,0,0,5,1,7,3,1,0,0,0,1,1,1,5,2,55.5,0,87500,0,3762,1958,1958,5801,0.54
6,2,5,3,2,1,1,1,1,3,0,0,10,1,1,1,4,4,12,1,0,3,3,3,3,2,12,12,2,10,1,0,1,0,0,0,2,7,1,0,0,0,0,1,3,0,0,23.5,1,12,3,1,0,0,0,1,1,1,5,3,25.66666667,0,87500,0,2870,2870,0,9814,0.66
3,3,6,3,1,1,1,1,6,2,0,1,7,1,1,2,4,4,7,1,5,3,3,1,2,1,4,4,1,2,0,0,1,0,0,1,0,1,0,0,7,1,0,1,2,1,0,28.5,0,18,3,1,0,1,0,1,0,1,6,2,76.5,1,52500,0,2808,247,1732,6520,0.65
1,1,5,4,2,0,0,1,9,4,1,1,18,1,0,3,4,3,12,0,1,3,3,5,3,2,4,4,4,5,5,5,1,0,0,1,0,6,0,1,0,0,0,5,3,1,0,13,0,22,2,0,0,1,1,1,0,1,3,4,22.25,0,22500,1,3401,1628,0,9309,0.5
5,5,5,3,2,0,0,1,6,2,0,0,7,1,1,1,3,3,3,0,8,13,3,3,3,2,4,4,4,2,2,1,1,0,0,0,2,6,0,1,6,1,1,1,2,1,0,5,1,7,4,0,0,1,1,1,0,1,3,3,51,1,47500,0,792,792,792,12468,0.37
5,2,5,3,2,0,0,0,9,4,1,0,7,0,0,1,3,4,17,1,1,16,2,7,3,2,2,8,2,10,10,0,1,1,0,1,0,7,0,0,7,2,1,5,3,0,0,17,0,12,3,0,0,0,0,0,1,1,2,4,36,0,110000,0,2652,2652,2652,16567,0.59
2,1,5,7,1,0,0,1,9,3,0,0,10,1,0,1,3,4,2,1,8,13,3,2,3,4,8,4,1,1,0,0,1,0,0,0,2,11,0,1,11,2,1,3,1,1,0,5,0,12,2,0,0,1,1,1,1,1,4,7,22.42857143,0,97500,0,2700,2700,2700,27054,0.43
3,2,5,3,1,1,1,0,6,3,1,0,7,1,1,1,4,4,3,0,3,3,3,1,2,1,4,4,0,0,0,0,0,0,0,0,2,5,1,0,5,2,1,1,1,1,0,18.5,1,7,3,1,0,1,0,1,1,1,3,4,20.25,0,77500,0,1700,725,725,4015,0.55
2,3,2,4,1,0,0,0,6,3,0,1,18,0,0,1,1,3,2,1,0,7,0,4,2,1,4,12,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,3,3,1,0,24,0,12,3,1,0,0,0,0,1,2,4,4,33,0,110000,0,1332,1332,222,6592,0.71
6,4,0,2,1,0,0,1,6,4,0,0,10,1,0,1,4,3,7,0,0,0,0,3,2,2,12,12,0,0,0,0,0,0,0,0,0,5,1,1,5,2,0,1,3,0,0,22,0,7,2,0,0,1,1,1,0,2,4,2,76,1,17500,1,774,774,774,13823,0.52
6,4,5,5,4,1,1,0,6,4,1,0,10,1,0,3,5,4,7,0,3,3,2,2,3,2,4,4,2,5,8,0,1,0,0,1,6,14,1,0,14,3,1,6,3,0,0,42.5,0,30,2,1,0,1,0,1,1,1,5,2,50.5,0,130000,0,11963,11470,7842,14953,0.39
5,1,5,4,2,0,1,1,3,4,1,1,7,1,0,1,3,3,22,1,3,3,3,2,1,1,4,8,1,2,0,0,1,0,0,0,2,7,0,1,7,3,1,0,0,1,0,2.5,1,12,4,1,0,0,1,1,0,1,3,1,85,1,27500,0,3016,2616,2616,9566,0.55
2,1,0,1,1,0,0,0,6,2,0,0,5,0,0,1,4,4,7,0,1,0,0,2,3,2,4,4,1,2,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,13,0,18,4,1,0,0,0,0,1,1,5,1,50,0,97500,0,950,950,633,4420,0.57
3,1,0,2,1,0,0,0,6,4,0,0,5,0,1,1,3,4,7,0,5,0,0,2,2,2,12,12,2,2,8,0,1,0,0,1,2,4,0,0,0,0,0,1,2,0,0,18.5,0,4,2,1,0,0,0,0,0,1,4,2,40.5,0,12500,1,900,900,0,5738,0.59
6,4,1,4,3,0,1,1,3,3,1,0,5,1,1,1,5,4,7,1,5,7,3,3,2,2,4,8,2,2,1,0,1,0,0,0,6,6,0,1,6,3,1,5,3,0,0,34,0,22,3,0,0,1,1,1,1,1,5,1,66,0,110000,0,3510,3110,3110,16178,0.43
2,4,5,4,2,0,1,0,1,3,1,0,5,0,1,1,4,3,12,0,0,1,3,2,2,1,4,8,1,5,0,0,1,0,0,1,2,6,0,0,0,0,0,2,1,0,0,18.5,1,18,4,1,0,1,0,0,1,1,5,1,58,0,57500,0,2200,1543,0,3266,0.44
4,1,5,3,1,0,0,1,9,4,1,1,7,1,1,2,3,4,7,1,0,1,3,5,2,1,12,12,0,0,0,0,0,0,0,1,6,5,0,1,6,1,1,6,3,1,0,84.5,0,22,2,0,0,1,1,1,0,1,3,1,83,1,8750,1,1612,1343,1612,14939,0.45
7,5,0,0,1,0,0,1,1,2,0,0,1,1,0,1,3,3,7,0,1,1,3,1,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,0,0,0,1,4,4,0,0,0,1,1,1,1,5,1,40,0,52500,0,442,0,442,1938,0.41
5,2,6,3,3,1,1,1,3,3,1,1,7,1,1,1,5,3,3,1,3,3,3,4,3,2,2,4,4,2,2,10,1,1,0,1,10,10,0,0,6,1,1,3,3,1,0,31.5,1,22,3,0,0,1,0,1,1,1,4,2,46,0,130000,0,4758,4758,3161,19740,0.6
6,1,5,3,2,0,1,0,0,2,0,0,18,0,1,1,4,3,17,0,1,3,3,3,1,1,12,12,1,2,0,0,1,0,0,0,6,0,0,0,6,1,1,2,2,0,0,10.5,0,12,4,1,0,0,0,0,1,1,3,2,57.5,1,32500,0,1800,0,933,7252,0.41
1,1,5,2,2,0,0,0,9,0,0,0,7,0,1,1,4,3,3,0,0,3,3,1,3,2,1,4,2,10,1,0,1,0,0,0,0,6,0,0,6,3,0,1,1,1,0,23.5,0,7,3,1,0,0,0,0,1,2,5,4,19.75,0,67500,0,1880,1880,1880,6172,0.42
3,4,5,3,1,1,0,1,9,1,0,1,7,1,0,1,4,2,22,0,0,7,3,4,3,2,2,4,0,0,0,0,0,0,0,0,0,6,0,1,6,3,1,4,2,0,0,18.5,1,12,3,0,0,1,1,1,1,1,2,4,17.75,0,57500,0,2064,2064,2064,15694,0.42
4,3,3,2,1,1,1,1,9,3,1,0,10,1,0,1,4,3,7,2,3,7,2,2,3,2,2,4,0,0,0,0,0,0,0,1,2,5,0,1,6,3,0,1,2,0,0,5,1,12,4,0,0,1,1,1,1,1,3,2,78.5,1,62500,0,1152,752,902,14473,0.38
2,3,5,2,1,0,1,0,6,2,1,0,10,0,0,1,3,4,7,0,0,3,3,2,1,1,8,12,1,10,0,0,1,0,1,1,2,7,0,0,7,2,0,1,2,1,0,21,0,12,3,1,0,1,0,0,0,1,3,2,60,1,22500,0,1968,860,860,7187,0.46
