YEARMADERANGE,WALLTYPE,ROOFTYPE,BEDROOMS,NCOMBATH,NHAFBATH,PRKGPLC1,STOVENFUEL,OVENUSE,AMTMICRO,DEFROST,TOASTER,NUMMEAL,FUELFOOD,COFFEE,NUMFRIG,TYPERFR1,SIZRFRI1,AGERFRI1,NUMFREEZ,DWASHUSE,WASHLOAD,DRYRUSE,TVCOLOR,TVSIZE1,TVTYPE1,TVONWD1,TVONWE1,NUMPC,TIMEON1,TIMEON2,TIMEON3,INTERNET,WELLPUMP,AQUARIUM,STEREO,BATTOOLS,HEATROOM,MOISTURE,FUELH2O,ACROOMS,USECENAC,PROTHERMAC,NUMCFAN,USECFAN,TREESHAD,RECBATH,LIGHTS,SLDDRS,WINDOWS,ADQINSUL,USENG,USESOLAR,ELWARM,ELWATER,ELFOOD,EMPLOYHH,Householder_Race,EDUCATION,NHSLDMEM,MEANAGE,RETIREPY,MONEYPY,POVERTY150,TOTSQFT,TOTHSQFT,TOTCSQFT,KWH,WSF
3,1,5,1,1,0,0,0,3,4,1,0,7,0,0,1,1,4,3,0,0,0,0,1,2,1,8,8,0,0,0,0,0,0,0,0,0,3,0,0,3,2,0,0,0,1,0,45,0,4,4,1,0,1,0,0,0,1,2,1,82,0,12500,1,702,702,702,10040,0.47
2,0,0,1,1,0,0,1,0,0,0,0,3,1,0,1,4,2,12,0,0,0,0,1,3,2,2,4,1,2,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2.5,0,7,3,0,0,0,0,1,1,1,5,1,38,0,8750,1,612,612,306,2887,0.61
4,3,5,3,1,0,1,1,16,3,1,0,7,1,1,1,3,3,3,1,8,7,3,3,3,2,8,8,0,0,0,0,0,0,0,0,6,5,1,0,5,3,0,2,1,1,0,5,0,12,3,0,0,1,0,1,1,1,2,2,76.5,1,27500,0,3072,1234,1234,13243,0.5
4,5,8,3,2,0,1,1,1,4,0,1,7,1,1,1,3,4,3,0,1,3,3,2,3,2,4,4,0,0,0,0,0,0,0,1,0,4,0,1,6,3,0,4,3,0,0,0,0,7,4,0,0,1,1,1,1,1,2,1,63,0,62500,0,1323,715,1073,4530,0.38
2,3,5,2,1,0,1,0,1,4,1,0,5,0,1,2,3,5,12,1,0,3,1,1,3,2,4,4,1,8,0,0,1,0,0,0,6,6,0,0,0,0,0,2,3,1,0,38.5,0,7,2,1,0,0,0,0,1,1,2,1,51,0,32500,0,1536,1286,429,8234,0.42
3,5,4,2,1,1,0,1,6,0,0,0,10,1,1,1,4,3,7,0,0,0,0,1,2,2,8,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,2.5,0,7,3,1,0,1,0,1,0,1,3,1,25,1,12500,1,900,450,0,3264,0.49
2,4,5,3,1,1,1,0,1,2,1,0,7,0,0,1,3,3,7,0,2,3,3,2,3,4,2,4,3,5,2,2,1,0,0,0,2,6,0,0,6,1,0,1,1,0,0,13,1,12,3,1,0,0,0,0,1,4,6,2,57,0,130000,0,1521,1121,1121,3945,0.4
3,3,6,2,1,0,0,0,1,4,0,1,7,0,0,1,4,3,17,0,0,7,3,2,2,1,2,2,1,2,0,0,1,0,0,0,0,4,1,0,4,1,1,1,1,1,0,22.5,0,12,3,1,0,0,0,0,1,1,4,1,46,0,37500,0,1708,854,854,3212,0.5
7,4,6,3,2,1,0,0,6,2,0,0,5,0,0,1,4,3,7,0,0,0,0,4,2,1,4,8,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,1,3,0,0,18.5,0,7,3,1,0,0,0,0,0,2,1,4,20.5,0,6250,1,2035,2035,1221,10677,0.59
4,3,5,3,1,1,1,1,1,4,0,0,10,1,1,2,4,4,17,1,0,1,3,1,3,2,2,4,2,5,1,0,1,0,0,1,0,6,0,0,6,2,0,0,0,1,0,61,0,12,3,1,0,1,0,1,1,1,6,1,49,0,37500,0,2460,2210,2210,9921,0.51
2,3,5,4,1,0,1,0,6,2,1,0,5,0,1,1,4,4,7,0,8,13,3,5,3,4,12,12,1,10,0,0,1,0,0,1,2,7,0,0,0,0,0,4,1,0,0,10.5,0,12,4,0,0,0,0,0,1,1,4,5,27.8,0,27500,1,2543,1933,1123,10732,0.52
1,3,5,3,2,0,0,0,9,4,1,0,7,0,1,1,4,3,3,1,1,7,3,3,3,2,4,4,1,5,0,0,1,0,0,0,2,6,0,0,0,0,0,6,2,1,0,45,0,18,3,1,0,0,0,0,1,1,2,6,22.5,0,130000,0,4200,3150,2100,11151,0.55
6,1,5,3,2,1,1,1,9,3,0,0,5,1,1,1,4,4,3,0,8,3,3,3,3,2,4,4,2,2,1,0,1,0,0,1,2,6,0,1,6,1,0,3,2,0,0,5,0,12,4,0,0,1,1,1,0,2,5,2,42.5,0,110000,0,4266,4266,4266,25850,0.42
1,1,6,2,1,0,0,0,6,0,0,0,10,0,1,1,4,3,17,0,0,7,3,1,2,1,2,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,21,0,7,4,1,0,0,0,0,0,1,1,2,81,1,32500,0,1040,1040,416,5606,0.63
1,1,0,1,1,0,0,0,28,2,0,0,18,0,0,1,4,4,7,0,0,0,0,1,3,1,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,0,7,3,1,0,0,0,0,0,6,2,4,21,0,32500,1,755,755,252,2613,0.58
5,1,5,4,2,1,1,0,6,2,0,0,5,0,0,1,4,4,22,1,3,16,3,6,3,1,4,4,1,5,0,0,1,0,0,0,0,8,0,0,8,3,0,5,3,0,0,21,0,12,3,1,0,1,0,0,1,2,6,4,35.75,0,130000,0,6458,6058,6058,25339,0.43
3,4,6,4,2,0,1,0,9,3,1,1,7,0,1,1,3,4,3,1,2,7,3,2,3,4,4,8,2,1,1,0,1,0,0,0,10,6,0,0,0,0,0,2,3,1,0,21,1,22,2,1,0,0,0,0,1,1,5,3,65.66666667,1,57500,0,1829,1224,204,4462,0.34
3,1,0,2,1,0,0,0,6,1,0,0,7,0,0,1,4,3,7,0,0,0,0,3,3,2,4,4,1,8,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,34,1,4,4,1,0,0,0,0,0,1,4,3,29.33333333,0,87500,0,849,849,0,5470,0.54
3,3,6,3,1,0,1,1,6,2,1,0,10,1,1,1,3,4,3,1,0,3,2,2,2,2,2,2,2,5,1,0,1,0,0,1,2,7,0,0,5,1,0,1,1,1,0,49.5,1,12,4,1,0,0,0,1,2,1,5,2,76,1,110000,0,2958,2708,2285,2376,0.56
6,1,2,3,2,0,1,1,9,1,0,0,10,1,1,1,3,3,3,1,8,3,2,2,3,3,12,12,1,5,0,0,1,0,0,1,6,3,0,0,4,1,0,4,3,0,0,0,1,7,3,1,0,0,0,1,1,1,4,5,16.6,0,17500,1,2080,1260,1680,9026,0.55
6,3,6,3,1,0,0,1,9,3,1,0,10,1,0,1,1,2,3,0,8,7,3,3,2,2,8,12,2,10,10,0,1,0,0,0,10,5,0,1,0,0,0,0,0,0,0,2.5,0,7,3,0,0,1,1,1,0,1,4,4,12.75,0,8750,1,936,936,374,9514,0.56
8,0,5,4,3,1,1,0,6,2,0,0,7,0,1,3,5,4,3,0,8,7,3,6,3,3,4,12,2,10,10,0,1,0,0,1,6,10,0,0,10,3,1,2,2,0,0,21,0,22,4,1,0,0,0,0,0,1,4,5,23.2,0,130000,0,8685,8035,8035,19133,0.58
5,1,5,4,2,1,1,1,3,2,0,1,7,1,1,1,3,4,7,0,3,3,3,3,2,1,4,4,3,10,10,5,1,0,0,0,2,9,0,1,4,2,1,1,1,0,0,15.5,1,22,2,1,0,0,1,1,1,1,2,4,29.5,0,130000,0,4712,4312,1916,13652,0.49
8,3,5,4,3,1,1,0,6,3,0,1,18,0,1,2,3,4,3,0,5,7,3,3,2,2,4,4,3,8,5,2,1,0,0,1,10,10,1,1,0,0,0,1,1,0,0,57,1,22,4,0,0,0,1,0,1,1,5,4,37,1,110000,0,4752,3094,928,13005,0.59
2,3,6,4,1,1,1,1,6,2,0,1,5,1,1,1,5,3,2,0,2,3,3,2,2,2,1,4,2,8,1,0,1,0,0,1,0,7,0,1,0,0,0,5,2,1,0,10,0,12,3,1,0,1,1,1,1,1,6,4,27,0,67500,0,2730,1550,0,4249,0.66
6,1,5,3,2,0,1,0,16,2,0,1,7,0,1,2,5,5,2,1,8,3,3,5,3,2,8,8,2,2,2,0,1,0,0,0,2,6,0,0,6,3,1,4,1,1,0,10,0,12,3,1,0,0,0,0,1,1,2,3,32.66666667,0,77500,0,2240,1840,1840,14762,0.53
3,3,6,4,2,0,1,1,1,1,1,1,3,1,1,2,4,3,2,1,2,3,3,4,2,2,4,4,1,1,0,0,0,0,0,1,2,5,0,0,5,3,0,4,1,1,0,25,0,22,4,1,0,0,0,1,0,1,3,1,76,1,32500,0,3105,2284,968,10382,0.46
4,5,6,3,2,0,1,1,9,3,0,1,7,1,1,2,3,5,12,0,5,13,3,2,3,2,2,4,1,2,0,0,1,0,0,1,2,6,0,1,6,2,1,3,3,0,0,31.5,1,12,2,0,0,1,1,1,1,1,5,4,17.75,0,67500,0,2126,1726,1726,25131,0.36
4,3,3,3,1,0,0,1,16,1,0,0,10,1,0,1,3,4,12,1,0,13,3,1,2,1,12,12,1,8,0,0,1,0,0,0,2,3,0,1,0,0,0,1,3,0,0,2.5,0,30,3,0,0,1,1,1,0,1,2,7,19.42857143,0,12500,1,684,410,137,13882,0.42
1,1,5,3,1,0,0,1,6,2,1,0,5,1,1,2,4,3,12,0,1,3,3,2,3,4,4,4,1,8,0,0,1,0,0,1,2,6,0,0,5,1,1,0,0,0,0,16,0,12,3,1,0,0,0,1,1,1,2,1,50,0,27500,0,1109,1109,924,3023,0.54
4,1,0,1,1,0,0,1,9,4,0,0,7,1,1,1,1,4,12,0,0,0,0,1,2,2,2,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,8,1,2,3,1,0,1,0,1,1,1,2,1,56,0,27500,0,701,701,351,5151,0.57
8,3,6,3,3,0,1,0,6,4,0,0,18,1,1,3,3,4,7,2,3,13,3,6,3,3,4,4,1,5,0,0,1,0,0,0,0,8,0,0,8,3,0,5,3,0,1,21,0,7,4,1,0,0,0,1,2,1,5,2,60.5,1,47500,0,2100,1511,1511,13851,0.52
5,1,3,3,3,0,1,1,9,3,0,0,7,1,1,1,1,3,3,1,8,13,3,2,3,3,8,8,1,1,0,0,1,0,0,0,6,5,0,1,5,3,1,2,2,0,0,67.5,0,12,3,0,0,1,1,1,1,1,5,5,16.8,0,130000,0,1764,1514,1514,53746,0.45
4,1,0,2,1,0,0,0,16,3,0,0,7,0,0,1,4,4,3,1,0,0,0,3,1,1,8,12,2,2,1,0,1,0,0,1,2,4,0,0,0,0,0,0,0,1,0,22.5,0,7,2,1,0,0,0,0,0,2,2,3,36,0,17500,1,875,875,0,2941,0.68
4,1,0,2,2,0,0,0,16,0,0,0,7,0,0,1,4,3,7,0,2,1,1,2,3,2,4,2,1,2,0,0,1,0,0,0,2,4,0,0,4,2,0,0,0,0,0,37,0,12,4,1,0,1,0,0,1,1,6,4,15.5,0,52500,0,1361,1361,1361,9096,0.5
6,3,3,3,2,0,0,1,9,2,1,0,7,1,0,1,1,4,7,1,3,3,3,4,3,2,8,1,1,10,0,0,1,0,0,0,2,5,0,1,5,3,0,2,1,0,0,18,1,7,4,0,0,1,1,1,1,2,2,4,23.25,0,47500,0,1280,1280,1280,26426,0.43
1,2,2,4,2,1,0,0,9,1,0,0,7,0,1,1,3,4,7,0,0,7,3,4,1,2,2,2,1,1,0,0,1,0,0,0,0,7,0,0,0,0,0,1,1,0,0,18.5,0,18,3,1,0,0,0,0,0,1,4,5,32.4,0,42500,0,1972,1347,0,13808,0.54
4,2,5,4,3,1,1,1,9,2,0,0,7,1,1,2,5,3,12,0,3,3,3,3,3,2,4,8,6,10,10,2,1,1,0,1,2,11,0,1,11,2,1,1,1,1,0,31,1,30,3,0,0,0,1,1,1,1,3,4,40.75,0,130000,0,5905,4116,4116,18786,0.51
6,3,3,3,2,0,0,1,16,2,0,0,5,1,0,1,1,3,3,0,3,3,3,4,1,1,12,12,2,10,5,0,1,0,0,0,2,5,0,1,5,3,0,4,3,0,0,5,0,12,2,0,0,1,1,1,1,1,2,5,27.2,0,47500,0,1280,1280,1280,22211,0.5
6,2,3,2,2,0,1,0,6,2,0,0,5,1,1,2,3,4,3,1,2,3,3,3,3,2,2,4,2,5,1,0,1,1,0,0,2,3,0,0,0,0,0,2,0,0,0,5,0,4,4,0,0,0,0,1,0,1,8,2,70,1,72500,0,3839,1164,382,8331,0.65
4,1,5,4,2,1,1,1,9,4,0,1,7,1,1,2,3,4,3,0,5,3,3,1,2,1,2,4,1,1,0,0,1,0,0,1,2,8,0,0,8,3,1,3,2,1,1,62,1,12,2,1,0,0,0,1,1,1,4,4,17.75,0,110000,0,3239,2839,2839,13782,0.39
7,3,6,5,2,1,1,0,16,3,1,0,10,0,1,1,3,4,3,0,5,7,3,2,3,2,2,4,1,5,0,0,1,0,0,0,6,11,1,0,11,1,1,3,3,0,0,138.5,1,7,3,1,0,0,0,0,1,1,6,4,17.25,0,130000,0,4438,3788,3788,9059,0.58
5,3,5,3,2,0,1,1,6,2,1,0,5,1,1,1,3,4,3,0,5,13,3,4,3,3,8,12,3,5,10,1,1,0,1,1,6,8,0,0,8,3,1,5,1,1,0,54.5,1,12,4,1,0,0,0,1,1,1,4,4,35.75,0,130000,0,2082,1226,1226,11355,0.49
1,3,5,3,1,0,0,0,9,4,0,0,7,0,0,1,4,4,2,0,0,3,3,2,2,2,2,2,1,8,0,0,1,0,0,0,2,6,0,0,0,0,0,1,1,0,0,18,1,12,4,1,0,0,0,0,0,1,2,2,27,0,42500,0,1853,1235,412,1886,0.53
6,3,5,3,2,0,1,1,6,2,0,0,10,1,1,2,3,3,3,0,3,7,3,2,3,5,4,4,3,8,5,5,1,0,0,1,6,8,0,0,8,3,1,7,2,0,1,2.5,1,12,4,1,0,1,0,1,2,1,3,2,65,1,82500,0,2923,2923,2523,20865,0.48
7,0,5,3,2,1,1,1,1,4,0,0,7,1,1,1,4,4,2,0,3,7,2,3,3,2,1,1,1,2,0,0,1,0,0,1,2,6,1,1,6,3,0,2,2,1,0,21,0,12,4,0,0,1,1,1,1,1,3,2,61,0,37500,0,1638,1238,1238,17237,0.46
7,0,7,3,4,1,1,0,6,1,1,0,5,0,1,2,1,4,7,1,2,7,3,6,3,2,4,8,2,2,1,0,1,0,0,0,0,7,1,0,7,3,1,2,1,0,1,238.5,0,30,4,1,0,0,0,1,1,1,7,2,37.5,0,130000,0,2939,2939,2289,37704,0.6
4,1,6,3,2,0,1,1,9,3,0,1,7,1,1,1,3,4,7,1,5,7,2,4,3,2,8,8,1,2,0,0,1,0,1,1,2,7,0,0,7,3,0,4,3,1,0,7.5,0,7,3,1,0,1,0,1,1,1,5,5,23.6,0,82500,0,1920,1520,1520,18176,0.41
1,2,6,5,1,0,0,0,1,3,1,0,7,0,0,1,4,4,7,1,0,7,3,3,2,2,12,12,1,2,0,0,1,0,0,0,2,6,1,1,0,0,0,0,0,1,0,18.5,0,7,2,0,0,1,1,0,0,1,1,2,66.5,1,17500,1,3248,2576,224,13775,0.6
3,3,5,3,1,0,1,1,9,2,0,1,10,1,0,2,4,3,17,0,3,7,3,3,3,2,8,8,2,5,2,0,1,0,0,1,2,6,1,0,6,3,1,0,0,1,0,39,0,12,3,1,0,1,0,1,0,1,3,4,23.5,0,77500,0,1760,1360,1360,11099,0.51
4,4,5,3,2,0,1,1,1,4,0,1,7,1,1,1,3,3,7,0,2,3,3,1,2,2,2,2,1,1,0,0,1,1,0,1,2,2,0,1,6,2,0,4,2,1,0,5,1,4,4,0,0,1,1,1,0,1,2,1,65,1,37500,0,2038,546,1638,11811,0.45
1,2,6,2,1,1,0,1,9,3,1,1,5,1,1,1,4,3,3,0,0,7,3,1,2,1,4,8,0,0,0,0,0,1,0,0,0,4,0,0,4,3,1,4,3,1,0,20,0,12,2,1,0,0,0,1,1,1,2,1,29,0,27500,0,2176,2176,1088,8298,0.53
4,2,0,2,1,1,0,1,1,1,0,0,5,1,1,1,4,4,3,0,1,0,0,0,0,0,0,0,1,8,0,0,1,0,0,1,2,0,1,1,0,0,0,1,1,1,0,80,1,2,4,0,0,0,1,1,1,1,3,1,25,0,47500,0,1213,0,0,4685,0.56
1,3,5,3,1,0,0,0,6,1,0,0,7,0,1,1,3,4,7,0,8,13,3,1,2,2,4,4,1,1,0,0,1,0,0,0,0,6,1,0,0,0,0,1,1,1,0,0,0,22,3,1,0,0,0,0,0,1,3,5,21.4,0,72500,0,2812,1902,0,4881,0.48
6,2,5,4,2,0,1,0,1,4,0,0,5,0,0,1,3,3,7,0,0,3,3,5,3,1,4,12,5,1,1,1,1,0,0,0,6,8,0,0,7,1,0,5,3,0,0,42,1,12,4,1,0,1,0,0,1,2,4,4,27.25,0,87500,0,2102,1702,1489,11284,0.67
1,1,0,2,1,0,0,1,6,2,0,0,5,1,1,1,4,4,3,0,0,0,0,2,3,1,12,12,1,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,18.5,0,4,2,1,0,1,0,1,1,1,2,3,15.66666667,0,27500,0,922,922,0,17391,0.57
4,2,6,3,2,1,1,0,6,4,0,0,18,0,1,2,4,4,12,1,5,3,3,4,2,1,8,8,1,1,0,0,1,0,0,1,2,7,1,0,0,0,0,5,2,1,1,45,0,22,3,1,0,0,0,0,2,1,3,2,67.5,1,57500,0,5219,3086,1392,14321,0.5
6,4,2,2,2,0,0,1,6,4,1,0,10,1,1,2,4,3,22,0,3,3,3,2,3,2,8,8,2,5,1,0,1,0,0,1,2,4,0,1,4,3,0,3,0,1,0,45,1,4,2,0,0,1,1,1,0,1,3,2,86.5,1,62500,0,1442,1442,1442,10550,0.41
4,2,1,4,1,1,1,1,6,2,0,1,10,1,1,2,4,3,2,0,0,3,3,3,3,2,8,8,2,2,5,0,1,0,0,0,0,7,0,0,0,0,0,2,1,0,0,16,1,7,4,1,0,0,0,1,2,1,2,5,19.2,0,27500,1,1600,1350,0,12593,0.61
4,1,0,1,1,0,0,0,28,0,0,0,18,0,0,1,4,2,7,0,0,0,0,1,2,1,8,8,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,2,3,1,56,0,17500,0,564,564,564,2892,0.57
7,3,2,3,3,0,1,0,6,3,0,0,7,0,1,1,1,3,7,0,3,3,3,4,2,2,8,12,5,10,10,8,1,0,0,0,0,6,0,0,6,2,0,2,1,0,0,21,0,7,3,1,0,0,0,0,1,1,4,4,31.75,0,110000,0,3036,2636,2636,8890,0.4
4,2,5,3,3,0,1,1,6,4,0,0,5,1,0,1,4,3,17,0,3,7,2,1,2,2,2,4,1,2,0,0,1,0,0,1,2,6,0,1,6,3,0,0,0,0,0,34,1,12,3,0,0,1,1,1,1,1,5,2,46,0,110000,0,3225,2825,2825,12274,0.42
3,3,5,3,1,0,0,1,9,3,1,1,7,1,0,1,4,3,7,0,0,3,3,1,2,1,4,4,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,1,1,1,0,2.5,0,7,4,1,0,0,0,1,0,1,3,1,78,1,8750,1,1076,538,0,1747,0.52
4,1,5,4,2,1,0,1,6,4,0,1,7,1,1,1,4,4,12,0,2,3,3,1,3,2,4,2,1,2,0,0,1,0,0,0,2,8,0,1,8,3,0,5,3,1,0,7.5,0,12,3,0,0,1,1,1,1,1,2,2,33.5,0,62500,0,2842,2842,2842,22151,0.39
1,4,1,5,4,1,0,0,3,2,0,0,5,0,0,1,1,4,3,1,3,7,2,4,3,2,2,4,2,2,1,0,0,0,0,0,2,10,0,0,10,2,1,5,2,1,0,42,1,22,4,1,0,0,0,1,1,1,5,2,56,0,130000,0,2800,2392,2392,12259,0.41
1,2,5,2,1,0,0,1,9,3,1,1,5,1,1,1,4,4,3,0,3,7,3,4,3,2,4,8,2,10,1,0,1,0,0,0,2,5,0,0,0,0,0,6,3,0,0,0,0,18,3,1,0,1,0,1,1,1,2,4,18.25,0,97500,0,1912,1356,888,8853,0.57
1,1,0,1,1,0,0,1,6,2,0,0,18,1,0,1,4,3,7,0,0,0,0,2,3,2,12,12,1,10,0,0,1,0,0,0,0,2,0,1,0,0,0,2,0,1,0,45,0,4,3,0,0,1,1,1,2,1,3,3,30,0,17500,1,646,323,0,9852,0.48
5,3,6,2,2,0,0,0,3,1,1,0,5,0,1,1,5,3,12,1,3,3,3,2,2,1,8,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,2,0,0,10,0,12,2,1,0,1,0,0,0,1,4,2,81.5,1,37500,0,2040,2040,0,4849,0.43
3,2,5,3,1,1,1,1,9,2,0,0,10,1,1,1,3,3,3,0,3,3,3,2,1,1,2,2,3,8,2,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,7.5,1,7,3,1,0,0,0,1,1,1,3,3,33,0,37500,0,1516,1116,0,5123,0.5
1,2,5,1,1,0,0,1,9,1,0,0,7,1,1,1,1,3,7,0,0,0,0,1,2,3,2,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,8,0,7,3,1,0,0,0,1,0,1,5,1,69,1,37500,0,617,617,0,2655,0.54
6,2,5,3,2,0,1,0,6,2,0,0,10,0,1,2,4,4,12,0,8,13,2,2,2,1,4,4,1,8,0,0,1,0,0,1,2,6,0,0,0,0,0,4,3,0,0,7.5,1,7,4,0,0,1,0,1,0,1,4,1,68,1,37500,0,2481,2081,0,8668,0.47
8,4,7,5,4,0,1,0,6,2,1,0,7,0,1,2,5,5,2,0,3,7,3,3,3,3,2,4,2,5,10,0,1,0,0,0,2,9,1,0,9,3,1,7,2,0,0,29,1,18,3,1,0,0,0,0,1,1,6,3,21.66666667,0,110000,0,5408,4758,4758,10263,0.6
1,3,3,5,1,0,0,1,3,3,0,0,7,1,1,1,4,4,2,2,0,7,2,2,2,2,2,2,1,2,0,0,1,1,0,0,2,5,0,1,0,0,0,4,1,1,0,17,0,30,4,0,0,1,1,1,0,3,2,2,58,0,12500,1,2828,1571,628,11835,0.53
2,4,5,2,1,1,1,0,9,3,0,0,10,0,0,1,4,3,7,1,0,16,3,2,3,2,12,12,0,0,0,0,0,0,0,1,2,5,1,0,5,2,0,0,0,0,0,13,0,12,2,1,0,0,0,0,0,1,1,5,17.8,0,27500,1,1232,818,818,10182,0.46
4,3,5,4,2,0,0,1,9,3,1,1,7,1,0,1,4,3,3,1,3,7,2,3,3,3,4,8,1,2,0,0,1,0,0,1,6,5,0,0,0,0,0,0,0,1,1,29,1,12,4,1,0,0,0,1,1,1,4,3,32.33333333,0,62500,0,1924,1924,0,10568,0.72
8,4,6,4,3,0,1,1,6,2,0,0,7,1,0,1,3,3,3,0,0,3,3,3,2,3,8,8,1,8,0,0,1,0,0,0,6,9,0,1,4,3,1,0,0,0,0,10.5,1,12,4,0,0,1,1,1,1,2,6,2,29.5,0,47500,0,2064,1664,740,9671,0.39
4,4,1,3,2,0,1,0,1,4,1,1,7,0,1,1,3,5,3,0,2,3,3,3,3,2,4,4,1,5,0,0,1,0,0,0,2,4,0,0,4,2,1,3,2,0,0,22.5,1,4,4,1,0,0,0,0,2,1,6,1,78,1,72500,0,1581,945,945,10295,0.43
3,1,0,2,1,1,0,1,28,4,0,0,18,1,1,1,4,3,2,1,0,0,0,3,2,1,2,4,1,2,0,0,1,0,0,1,0,5,1,1,5,3,0,0,0,1,0,5,0,4,2,0,0,1,1,1,2,1,3,3,11.33333333,0,17500,1,956,956,956,10507,0.51
3,2,5,3,1,0,0,0,6,2,1,0,7,0,0,2,5,4,22,1,3,7,3,3,2,1,1,4,2,2,1,0,1,0,0,1,10,6,1,0,6,3,0,4,3,0,0,42,0,12,3,1,0,1,0,0,1,1,1,4,17.5,0,52500,0,1533,1533,1533,7980,0.53
3,1,2,1,1,0,0,1,6,4,0,0,10,1,1,1,4,3,7,1,0,0,0,2,1,1,12,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,10.5,0,7,4,1,0,0,0,1,0,2,1,1,62,1,8750,1,694,694,231,4994,0.59
2,4,0,1,1,0,0,0,3,2,1,1,5,1,1,1,4,3,3,0,0,0,0,2,2,2,2,2,2,5,1,0,1,0,0,1,2,2,0,0,0,0,0,0,0,1,0,21,1,4,2,1,0,0,0,1,1,1,3,1,51,0,92500,0,636,424,212,1856,0.59
8,3,0,3,2,0,0,1,6,3,1,0,5,1,1,1,4,3,7,0,3,7,3,4,2,1,2,2,3,2,1,1,1,0,0,0,2,5,1,1,5,2,0,4,3,0,0,21,1,7,3,0,0,1,1,1,1,1,5,3,22.66666667,0,12500,1,1089,1089,1089,11946,0.55
2,3,5,3,1,0,0,0,6,3,1,1,5,0,0,1,4,3,3,0,0,7,3,4,3,2,4,4,1,5,0,0,1,0,0,0,2,6,0,0,0,0,0,1,1,0,0,2.5,0,12,2,1,0,1,0,0,1,2,2,3,38.33333333,0,82500,0,2788,1394,465,8015,0.58
2,1,0,2,1,0,0,0,6,3,1,1,5,0,1,1,4,3,7,0,0,0,0,1,3,2,2,8,2,8,2,0,1,0,0,0,2,4,1,0,0,0,0,0,0,0,0,42.5,0,7,3,1,0,0,0,0,0,1,5,2,29.5,0,92500,0,808,808,202,3011,0.59
3,3,8,2,1,0,0,1,6,3,0,1,5,1,1,1,4,3,12,0,0,0,0,2,2,1,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,3,0,0,67.5,0,4,2,1,0,1,0,1,0,1,1,1,68,1,17500,0,1000,1000,250,5302,0.46
7,1,6,3,2,0,1,1,6,2,1,1,7,1,0,1,3,4,7,1,8,7,3,2,2,1,2,8,1,1,0,0,1,0,1,1,2,7,0,0,7,3,1,2,1,0,0,50,0,12,4,1,0,0,0,1,1,1,3,5,16.2,0,47500,0,2209,1559,1559,9320,0.55
2,2,5,3,2,0,0,1,1,4,1,0,18,1,1,1,3,5,3,1,3,1,1,2,1,1,4,4,1,1,0,0,0,0,0,1,2,6,0,1,0,0,0,1,1,0,0,43.5,0,12,3,0,0,1,1,1,0,1,4,2,76.5,1,87500,0,1461,1461,0,11566,0.49
4,1,5,4,1,1,1,1,1,2,0,1,10,1,1,2,4,3,12,1,3,3,3,2,2,1,2,2,0,0,0,0,0,1,0,1,0,11,0,0,7,2,0,0,0,1,0,26,1,12,3,0,0,0,0,1,0,1,5,1,70,1,37500,0,4188,2653,1125,6058,0.47
3,2,6,3,2,0,1,1,9,4,1,1,5,1,0,1,5,4,7,0,1,3,3,1,2,2,1,2,2,5,1,0,1,0,0,1,2,6,0,0,0,0,0,0,0,0,0,65,1,7,4,1,0,0,0,1,1,4,7,3,28.33333333,0,130000,0,2064,1814,0,2946,0.57
3,3,5,3,1,0,0,0,6,4,0,1,1,0,0,1,4,3,2,1,0,13,3,6,3,2,2,2,2,5,1,0,1,0,0,0,2,6,0,0,0,0,0,1,1,0,0,0,0,7,2,1,0,0,0,0,0,2,3,4,14.5,0,8750,1,840,840,140,5173,0.58
1,4,6,3,2,0,0,0,3,4,0,0,1,0,0,1,3,4,12,1,0,1,3,3,1,1,4,8,2,5,1,0,1,0,0,0,0,2,0,0,0,0,0,2,1,1,0,18,0,22,3,1,0,1,0,0,0,2,5,2,46,0,37500,0,1680,560,0,14356,0.38
6,0,5,3,1,1,0,1,6,2,0,0,18,1,1,1,4,4,7,0,1,7,3,2,2,2,2,2,3,2,5,8,1,0,0,0,2,6,0,1,6,3,1,3,3,1,0,0,0,7,2,0,0,1,1,1,1,1,2,3,35.33333333,0,32500,0,2310,2310,2310,18299,0.53
